subject,signal_length,signal_length_sec,window_size_sec,mode,mean_hr,std_hr,n_windows_valid,n_windows_total
601,160,5.3,4,non_overlapping,73.35164835164835,0.0,1,1
601,160,5.3,4,overlapping,73.35164835164835,0.0,1,1
601,160,5.3,5,non_overlapping,72.01465201465201,0.0,1,1
601,160,5.3,5,overlapping,72.01465201465201,0.0,1,1
601,320,10.7,3,non_overlapping,71.63207163207164,2.797813280136912,3,3
601,320,10.7,3,overlapping,72.0950345950346,4.158745239983797,6,6
601,320,10.7,4,non_overlapping,74.03846153846155,0.6868131868131897,2,2
601,320,10.7,4,overlapping,72.75641025641026,1.6259414747769876,4,4
601,320,10.7,5,non_overlapping,71.02564102564102,0.9890109890109855,2,2
601,320,10.7,5,overlapping,71.35531135531136,0.9324485026635758,3,3
601,480,16.0,3,non_overlapping,68.98277967243486,3.9228998037652465,5,5
601,480,16.0,3,overlapping,70.05962322054278,4.532927735393961,9,9
601,480,16.0,4,non_overlapping,69.40313039450972,4.670488752235505,4,4
601,480,16.0,4,overlapping,69.50714857118798,3.9726285433739035,7,7
601,480,16.0,5,non_overlapping,69.40318302387267,2.432454540704494,3,3
601,480,16.0,5,overlapping,69.15744600227359,2.793389541435229,5,5
601,1920,64.0,3,non_overlapping,64.63059231849952,3.595366948256764,21,21
601,1920,64.0,3,overlapping,65.41624451375122,4.825452845887821,41,41
601,1920,64.0,4,non_overlapping,66.24553966148794,5.796270589880482,16,16
601,1920,64.0,4,overlapping,65.90594049580737,5.578000221327269,31,31
601,1920,64.0,5,non_overlapping,66.1254262978401,4.866175414680379,12,12
601,1920,64.0,5,overlapping,65.8121273501557,4.648009905626114,24,24
603,160,5.3,3,non_overlapping,75.0,0.0,1,1
603,160,5.3,3,overlapping,74.5,0.5,2,2
603,160,5.3,4,non_overlapping,74.0,0.0,1,1
603,160,5.3,4,overlapping,74.0,0.0,1,1
603,160,5.3,5,non_overlapping,75.05217391304348,0.0,1,1
603,160,5.3,5,overlapping,75.05217391304348,0.0,1,1
603,320,10.7,3,non_overlapping,76.84453227931489,1.8927217257653082,3,3
603,320,10.7,3,overlapping,77.07547524938829,2.3749858845019283,6,6
603,320,10.7,4,non_overlapping,76.16749011857706,2.1674901185770707,2,2
603,320,10.7,4,overlapping,77.10343732354602,2.7654726463274986,4,4
603,320,10.7,5,non_overlapping,77.75759457933371,2.7054206662902374,2,2
603,320,10.7,5,overlapping,77.49057029926595,2.2410126996557356,3,3
603,480,16.0,3,non_overlapping,76.5415019762846,6.14686283782018,5,5
603,480,16.0,3,overlapping,76.2236518178547,5.154501266410723,9,9
603,480,16.0,4,non_overlapping,76.8068299454169,5.972170431560855,4,4
603,480,16.0,4,overlapping,77.40652360062299,4.838565067269637,7,7
603,480,16.0,5,non_overlapping,77.22672786151047,2.333060850451979,3,3
603,480,16.0,5,overlapping,78.0515965194226,2.5421468550918314,5,5
603,1920,64.0,3,non_overlapping,72.08510381957586,6.111332454330483,21,21
603,1920,64.0,3,overlapping,71.81482560316618,5.532558785040218,41,41
603,1920,64.0,4,non_overlapping,71.23247658555005,4.940161801427835,16,16
603,1920,64.0,4,overlapping,71.54487182104221,4.870134888197721,31,31
603,1920,64.0,5,non_overlapping,72.27823737357096,4.354977783077233,12,12
603,1920,64.0,5,overlapping,72.08130367258929,4.4901215858709245,24,24
604,160,5.3,3,non_overlapping,70.61538461538461,0.0,1,1
604,160,5.3,3,overlapping,71.53957636566332,0.9241917502787089,2,2
604,160,5.3,4,non_overlapping,69.29914529914531,0.0,1,1
604,160,5.3,4,overlapping,69.29914529914531,0.0,1,1
604,160,5.3,5,non_overlapping,71.0778149386845,0.0,1,1
604,160,5.3,5,overlapping,71.0778149386845,0.0,1,1
604,320,10.7,3,non_overlapping,72.50836120401337,1.3594566945006163,3,3
604,320,10.7,3,overlapping,71.79301374953549,1.3906308915359218,6,6
604,320,10.7,4,non_overlapping,69.72649572649573,0.4273504273504187,2,2
604,320,10.7,4,overlapping,70.79329245633593,1.1316950520049962,4,4
604,320,10.7,5,non_overlapping,71.33422519509475,0.2564102564102555,2,2
604,320,10.7,5,overlapping,71.41969528056484,0.2417459080979641,3,3
604,480,16.0,3,non_overlapping,75.93110367892976,6.6858593467502665,5,5
604,480,16.0,3,overlapping,74.81097485445311,5.830286609520739,9,9
604,480,16.0,4,non_overlapping,73.20647528799702,4.1567197639834665,4,4
604,480,16.0,4,overlapping,73.65768169029037,3.8868987799864345,7,7
604,480,16.0,5,non_overlapping,73.43820141211445,2.9828279629624355,3,3
604,480,16.0,5,overlapping,73.92994425863989,3.080268881633961,5,5
604,1920,64.0,3,non_overlapping,74.18228183135014,6.01481889647814,21,21
604,1920,64.0,3,overlapping,74.27294427029315,6.016981783238295,41,41
604,1920,64.0,4,non_overlapping,72.77813860354621,2.754068218531355,16,16
604,1920,64.0,4,overlapping,73.33340071958585,3.8343592780160622,31,31
604,1920,64.0,5,non_overlapping,73.74552830422395,3.95083401622953,12,12
604,1920,64.0,5,overlapping,73.96859084956911,4.406322481582788,24,24
605,160,5.3,3,non_overlapping,71.07692307692308,0.0,1,1
605,160,5.3,3,overlapping,70.84615384615384,0.2307692307692335,2,2
605,160,5.3,4,non_overlapping,71.3076923076923,0.0,1,1
605,160,5.3,4,overlapping,71.3076923076923,0.0,1,1
605,160,5.3,5,non_overlapping,70.8923076923077,0.0,1,1
605,160,5.3,5,overlapping,70.8923076923077,0.0,1,1
605,320,10.7,3,non_overlapping,70.15384615384615,0.7536891516255964,3,3
605,320,10.7,3,overlapping,70.38461538461537,0.580756495020829,6,6
605,320,10.7,4,non_overlapping,70.61538461538461,0.6923076923076934,2,2
605,320,10.7,4,overlapping,70.5,0.5287587340333678,4,4
605,320,10.7,5,non_overlapping,70.61538461538461,0.27692307692308304,2,2
605,320,10.7,5,overlapping,70.52307692307691,0.2610855807458079,3,3
605,480,16.0,3,non_overlapping,67.55277567260325,3.252535294380322,5,5
605,480,16.0,3,overlapping,68.087485790072,3.2931722938848043,9,9
605,480,16.0,4,non_overlapping,67.69716275104206,3.2708104246506857,4,4
605,480,16.0,4,overlapping,67.48944405348347,3.848496089708279,7,7
605,480,16.0,5,non_overlapping,67.46639352027283,4.4590822031603805,3,3
605,480,16.0,5,overlapping,68.02156688139446,3.6432728240836907,5,5
605,1920,64.0,3,non_overlapping,67.85696416792477,3.994090102228784,21,21
605,1920,64.0,3,overlapping,68.23800936237859,5.250095451615976,41,41
605,1920,64.0,4,non_overlapping,68.38547423003243,6.096946029897168,16,16
605,1920,64.0,4,overlapping,68.4009191124041,5.420201467376646,31,31
605,1920,64.0,5,non_overlapping,68.67827262536315,5.9531325324780555,12,12
605,1920,64.0,5,overlapping,68.70076325733653,5.251616048624414,24,24
606,160,5.3,3,non_overlapping,73.5,0.0,1,1
606,160,5.3,3,overlapping,71.82692307692307,1.673076923076927,2,2
606,160,5.3,4,non_overlapping,72.07692307692308,0.0,1,1
606,160,5.3,4,overlapping,72.07692307692308,0.0,1,1
606,160,5.3,5,non_overlapping,71.36538461538461,0.0,1,1
606,160,5.3,5,overlapping,71.36538461538461,0.0,1,1
606,320,10.7,3,non_overlapping,69.51424501424502,2.903468690592846,3,3
606,320,10.7,3,overlapping,68.67165242165242,2.5052315980157887,6,6
606,320,10.7,4,non_overlapping,69.69230769230771,2.3846153846153797,2,2
606,320,10.7,4,overlapping,68.66025641025642,2.090598771061715,4,4
606,320,10.7,5,non_overlapping,69.01602564102564,2.349358974358971,2,2
606,320,10.7,5,overlapping,68.66025641025641,1.9831293161881673,3,3
606,480,16.0,3,non_overlapping,72.76471306471306,8.949510419889725,5,5
606,480,16.0,3,overlapping,70.177384344051,7.403472463540973,9,9
606,480,16.0,4,non_overlapping,72.12103174603175,7.320249039058804,4,4
606,480,16.0,4,overlapping,72.4522065236351,7.402452964824866,7,7
606,480,16.0,5,non_overlapping,72.54304029304029,5.344092355550448,3,3
606,480,16.0,5,overlapping,73.22545787545788,5.806201917389466,5,5
606,1920,64.0,3,non_overlapping,69.84055708932557,5.646868274065908,21,21
606,1920,64.0,3,overlapping,69.42038897463624,5.374395666004347,41,41
606,1920,64.0,4,non_overlapping,70.23987542629783,5.921020005395177,16,16
606,1920,64.0,4,overlapping,70.04335165514254,5.4583548003970055,31,31
606,1920,64.0,5,non_overlapping,70.50682234432234,5.029939468453453,12,12
606,1920,64.0,5,overlapping,70.2099077407267,4.894842687673294,24,24
701,160,5.3,3,non_overlapping,128.83516483516482,0.0,1,1
701,160,5.3,3,overlapping,127.97802197802196,0.8571428571428541,2,2
701,160,5.3,4,non_overlapping,127.53532182103609,0.0,1,1
701,160,5.3,4,overlapping,127.53532182103609,0.0,1,1
701,160,5.3,5,non_overlapping,126.98901098901096,0.0,1,1
701,160,5.3,5,overlapping,126.98901098901096,0.0,1,1
701,320,10.7,3,non_overlapping,127.8186813186813,0.8782619430299804,3,3
701,320,10.7,3,overlapping,129.9517982017982,4.873007404465018,6,6
701,320,10.7,4,non_overlapping,126.23430141287284,1.3010204081632608,2,2
701,320,10.7,4,overlapping,126.89033065149135,1.5592479761304576,4,4
701,320,10.7,5,non_overlapping,127.07967032967031,0.0906593406593501,2,2
701,320,10.7,5,overlapping,126.97802197802196,0.16169163702814865,3,3
701,480,16.0,3,non_overlapping,127.58437877911561,0.7428883269785113,5,5
701,480,16.0,3,overlapping,129.22353377616534,4.133453618007347,9,9
701,480,16.0,4,non_overlapping,126.8375046006625,1.7466949062057706,4,4
701,480,16.0,4,overlapping,126.42230922943864,2.2461992370185624,7,7
701,480,16.0,5,non_overlapping,126.05516997622259,1.4507519978025916,3,3
701,480,16.0,5,overlapping,127.30110240636557,2.426163363229008,5,5
701,1920,64.0,3,non_overlapping,125.8060661143368,4.030751829473492,21,21
701,1920,64.0,3,overlapping,126.00457629661737,4.415429551045319,41,41
701,1920,64.0,4,non_overlapping,125.79603725691601,3.276865144728184,16,16
701,1920,64.0,4,overlapping,125.47859557674923,3.0148916208895638,31,31
701,1920,64.0,5,non_overlapping,125.38177173703487,2.6200579182671437,12,12
701,1920,64.0,5,overlapping,125.55784566310881,3.0799086116730816,24,24
702,160,5.3,3,non_overlapping,120.0,0.0,1,1
702,160,5.3,3,overlapping,119.0625,0.9375,2,2
702,160,5.3,4,non_overlapping,120.0,0.0,1,1
702,160,5.3,4,overlapping,120.0,0.0,1,1
702,160,5.3,5,non_overlapping,119.0625,0.0,1,1
702,160,5.3,5,overlapping,119.0625,0.0,1,1
702,320,10.7,3,non_overlapping,121.128663003663,6.02818124668493,3,3
702,320,10.7,3,overlapping,121.69757326007324,5.970345816499693,6,6
702,320,10.7,4,non_overlapping,121.56593406593407,1.5659340659340657,2,2
702,320,10.7,4,overlapping,122.3798076923077,5.098609629775051,4,4
702,320,10.7,5,non_overlapping,124.0367445054945,4.974244505494497,2,2
702,320,10.7,5,overlapping,121.753663003663,5.188480306246246,3,3
702,480,16.0,3,non_overlapping,126.20247252747251,8.386356612799663,5,5
702,480,16.0,3,overlapping,125.36126373626374,7.547085183286537,9,9
702,480,16.0,4,non_overlapping,127.29395604395603,6.172159057886977,4,4
702,480,16.0,4,overlapping,126.73469387755101,6.531397177623277,7,7
702,480,16.0,5,non_overlapping,126.68017399267399,5.520040263229492,3,3
702,480,16.0,5,overlapping,126.29542124542122,6.900313357249978,5,5
702,1920,64.0,3,non_overlapping,133.36319247978912,8.008468282697375,21,21
702,1920,64.0,3,overlapping,134.06620513632706,7.924449474852343,41,41
702,1920,64.0,4,non_overlapping,134.03728908521452,6.928081586116198,16,16
702,1920,64.0,4,overlapping,134.38892633525325,6.967113651315503,31,31
702,1920,64.0,5,non_overlapping,134.08817008340733,6.883350390612255,12,12
702,1920,64.0,5,overlapping,134.55703873518044,6.991462800038197,24,24
703,160,5.3,3,non_overlapping,127.36263736263736,0.0,1,1
703,160,5.3,3,overlapping,129.94505494505495,2.582417582417584,2,2
703,160,5.3,4,non_overlapping,130.13736263736263,0.0,1,1
703,160,5.3,4,overlapping,130.13736263736263,0.0,1,1
703,160,5.3,5,non_overlapping,130.8131868131868,0.0,1,1
703,160,5.3,5,overlapping,130.8131868131868,0.0,1,1
703,320,10.7,3,non_overlapping,133.55311355311355,4.714045207910316,3,3
703,320,10.7,3,overlapping,134.514652014652,3.907982456392268,6,6
703,320,10.7,4,non_overlapping,133.0631868131868,2.925824175824175,2,2
703,320,10.7,4,overlapping,134.75421899529042,3.099869588448417,4,4
703,320,10.7,5,non_overlapping,134.26273726273726,3.4495504495504576,2,2
703,320,10.7,5,overlapping,134.67332667332667,2.875778073989512,3,3
703,480,16.0,3,non_overlapping,133.40259740259737,4.589200520396306,5,5
703,480,16.0,3,overlapping,133.55699855699856,4.226224529261274,9,9
703,480,16.0,4,non_overlapping,133.8602022977023,3.986053045975322,4,4
703,480,16.0,4,overlapping,134.76069848518827,3.4310604296378036,7,7
703,480,16.0,5,non_overlapping,133.5784215784216,2.9781719416889603,3,3
703,480,16.0,5,overlapping,134.88131868131865,2.9304434774538652,5,5
703,1920,64.0,3,non_overlapping,127.62646876932591,5.386265757375118,21,21
703,1920,64.0,3,overlapping,127.57911600594525,5.1323835696167555,41,41
703,1920,64.0,4,non_overlapping,127.54030567646637,5.2673172369767025,16,16
703,1920,64.0,4,overlapping,127.79234590294499,5.229978024156644,31,31
703,1920,64.0,5,non_overlapping,127.86835386835388,4.869875241235859,12,12
703,1920,64.0,5,overlapping,127.84623015873017,5.016373384160456,24,24
704,160,5.3,3,non_overlapping,135.16483516483515,0.0,1,1
704,160,5.3,3,overlapping,135.16483516483515,0.0,2,2
704,160,5.3,4,non_overlapping,135.98901098901098,0.0,1,1
704,160,5.3,4,overlapping,135.98901098901098,0.0,1,1
704,160,5.3,5,non_overlapping,134.50549450549448,0.0,1,1
704,160,5.3,5,overlapping,134.50549450549448,0.0,1,1
704,320,10.7,3,non_overlapping,130.46153846153845,6.191096052369908,3,3
704,320,10.7,3,overlapping,128.93543956043953,7.362377624785403,6,6
704,320,10.7,4,non_overlapping,132.46860282574568,3.5204081632653015,2,2
704,320,10.7,4,overlapping,129.9607535321821,6.255381596088429,4,4
704,320,10.7,5,non_overlapping,128.81410256410254,5.691391941391942,2,2
704,320,10.7,5,overlapping,129.88095238095235,4.885792179075884,3,3
704,480,16.0,3,non_overlapping,128.75094905094903,5.274604746148145,5,5
704,480,16.0,3,overlapping,128.61568986568986,6.22262111385745,9,9
704,480,16.0,4,non_overlapping,128.9580954759526,4.329898065392682,4,4
704,480,16.0,4,overlapping,128.48671736426837,5.13568717033295,7,7
704,480,16.0,5,non_overlapping,128.47347097347094,4.671904099483047,3,3
704,480,16.0,5,overlapping,128.3138528138528,4.398225033383753,5,5
704,1920,64.0,3,non_overlapping,125.83640763997907,6.0712426688125385,21,21
704,1920,64.0,3,overlapping,125.45671401768962,6.293174346266818,41,41
704,1920,64.0,4,non_overlapping,126.32822534608248,6.1076496729013545,16,16
704,1920,64.0,4,overlapping,125.82693036610088,6.093549536737463,31,31
704,1920,64.0,5,non_overlapping,125.41770382395383,5.2581599187919075,12,12
704,1920,64.0,5,overlapping,125.73983828671328,5.277630780897086,24,24
705,160,5.3,3,non_overlapping,136.8131868131868,0.0,1,1
705,160,5.3,3,overlapping,134.34065934065933,2.4725274725274744,2,2
705,160,5.3,4,non_overlapping,134.95879120879118,0.0,1,1
705,160,5.3,4,overlapping,134.95879120879118,0.0,1,1
705,160,5.3,5,non_overlapping,133.68131868131863,0.0,1,1
705,160,5.3,5,overlapping,133.68131868131863,0.0,1,1
705,320,10.7,3,non_overlapping,132.5274725274725,3.0334447784268717,3,3
705,320,10.7,3,overlapping,132.90293040293037,2.4383920961234566,6,6
705,320,10.7,4,non_overlapping,133.17798273155415,1.780808477237045,2,2
705,320,10.7,4,overlapping,132.420035321821,1.5333516215861593,4,4
705,320,10.7,5,non_overlapping,132.60989010989007,1.0714285714285552,2,2
705,320,10.7,5,overlapping,132.2527472527472,1.0101525445521955,3,3
705,480,16.0,3,non_overlapping,133.70329670329667,5.158939819886398,5,5
705,480,16.0,3,overlapping,133.9438339438339,4.111611702013539,9,9
705,480,16.0,4,non_overlapping,133.81671899529042,4.267763076794475,4,4
705,480,16.0,4,overlapping,133.54675936308587,3.550619669724421,7,7
705,480,16.0,5,non_overlapping,133.30769230769226,1.3187728905934069,3,3
705,480,16.0,5,overlapping,133.8707292707292,2.3570946721584214,5,5
705,1920,64.0,3,non_overlapping,131.8935777108046,5.323169775477187,21,21
705,1920,64.0,3,overlapping,131.78417421889446,5.754946156479182,41,41
705,1920,64.0,4,non_overlapping,131.59106059381793,5.666111463241625,16,16
705,1920,64.0,4,overlapping,131.5263073704555,5.501076067424936,31,31
705,1920,64.0,5,non_overlapping,132.13962344844694,4.578641192322186,12,12
705,1920,64.0,5,overlapping,131.8811700962436,4.873771953250434,24,24
706,160,5.3,3,non_overlapping,135.16483516483515,0.0,1,1
706,160,5.3,3,overlapping,137.96703296703296,2.80219780219781,2,2
706,160,5.3,4,non_overlapping,135.98901098901098,0.0,1,1
706,160,5.3,4,overlapping,135.98901098901098,0.0,1,1
706,160,5.3,5,non_overlapping,137.63736263736263,0.0,1,1
706,160,5.3,5,overlapping,137.63736263736263,0.0,1,1
706,320,10.7,3,non_overlapping,135.45787545787542,4.132543524152512,3,3
706,320,10.7,3,overlapping,135.46703296703296,4.646215487824087,6,6
706,320,10.7,4,non_overlapping,136.09203296703296,0.1030219780219852,2,2
706,320,10.7,4,overlapping,135.56956436420722,3.6185941348211377,4,4
706,320,10.7,5,non_overlapping,135.39377289377288,2.2435897435897516,2,2
706,320,10.7,5,overlapping,136.5262515262515,2.4332719393994555,3,3
706,480,16.0,3,non_overlapping,130.98901098901098,6.895637231216418,5,5
706,480,16.0,3,overlapping,132.025641025641,6.530645537222766,9,9
706,480,16.0,4,non_overlapping,130.80111852433282,5.717047322911893,4,4
706,480,16.0,4,overlapping,131.49164610899305,5.70844007856873,7,7
706,480,16.0,5,non_overlapping,132.80219780219778,4.097355187870865,3,3
706,480,16.0,5,overlapping,132.01098901098902,6.033361788206356,5,5
706,1920,64.0,3,non_overlapping,132.25815454386878,4.469695876063549,21,21
706,1920,64.0,3,overlapping,132.61949432681138,4.503521818552724,41,41
706,1920,64.0,4,non_overlapping,132.23005788854002,4.103362259868803,16,16
706,1920,64.0,4,overlapping,132.4260014179369,3.9178931482178387,31,31
706,1920,64.0,5,non_overlapping,133.18589743589743,2.8349112866310566,12,12
706,1920,64.0,5,overlapping,132.6561355311355,3.4952460339923244,24,24
801,160,5.3,3,non_overlapping,45.0,0.0,1,1
801,160,5.3,3,overlapping,46.98529411764706,1.985294117647058,2,2
801,160,5.3,4,non_overlapping,45.0,0.0,1,1
801,160,5.3,4,overlapping,45.0,0.0,1,1
801,160,5.3,5,non_overlapping,47.64705882352941,0.0,1,1
801,160,5.3,5,overlapping,47.64705882352941,0.0,1,1
801,320,10.7,3,non_overlapping,46.57894736842106,1.116484391347182,3,3
801,320,10.7,3,overlapping,47.038282924505836,1.2245817685135538,6,6
801,320,10.7,4,non_overlapping,45.981781376518214,0.9817813765182173,2,2
801,320,10.7,4,overlapping,47.371695641819485,1.8396457791279743,4,4
801,320,10.7,5,non_overlapping,47.305310788282924,0.3417480352464892,2,2
801,320,10.7,5,overlapping,47.810589822973725,0.7671212108869712,3,3
801,480,16.0,3,non_overlapping,45.72785622593069,1.398184768344167,5,5
801,480,16.0,3,overlapping,46.36510919169682,1.479094310841668,9,9
801,480,16.0,4,non_overlapping,45.21650044435667,1.1037129394306893,4,4
801,480,16.0,4,overlapping,46.127816585308956,2.020690520905716,7,7
801,480,16.0,5,non_overlapping,46.30503252945298,1.4418648815240234,3,3
801,480,16.0,5,overlapping,46.56228669012782,1.6582749261704772,5,5
801,1920,64.0,3,non_overlapping,46.311370856979856,2.0153240118223232,21,21
801,1920,64.0,3,overlapping,46.26187584624301,2.1624804855231075,41,41
801,1920,64.0,4,non_overlapping,46.3020480774164,2.16729730953633,16,16
801,1920,64.0,4,overlapping,46.271118130589244,2.0447132279152833,31,31
801,1920,64.0,5,non_overlapping,46.777591589933216,1.2570444900999775,12,12
801,1920,64.0,5,overlapping,46.320669380858924,1.700076121324272,24,24
802,160,5.3,3,non_overlapping,63.333333333333336,0.0,1,1
802,160,5.3,3,overlapping,66.28205128205128,2.9487179487179453,2,2
802,160,5.3,4,non_overlapping,65.29914529914531,0.0,1,1
802,160,5.3,4,overlapping,65.29914529914531,0.0,1,1
802,160,5.3,5,non_overlapping,63.03685897435898,0.0,1,1
802,160,5.3,5,overlapping,63.03685897435898,0.0,1,1
802,320,10.7,3,non_overlapping,58.07796896862362,3.7810625109382285,3,3
802,320,10.7,3,overlapping,59.34577446852115,5.324614371600864,6,6
802,320,10.7,4,non_overlapping,60.82794077101478,4.4712045281305315,2,2
802,320,10.7,4,overlapping,59.21208462894896,3.7907525610523582,4,4
802,320,10.7,5,non_overlapping,59.670922155801186,3.365936818557792,2,2
802,320,10.7,5,overlapping,58.36458061493639,3.3115067397072586,3,3
802,480,16.0,3,non_overlapping,59.49559752609711,3.41646939911148,5,5
802,480,16.0,3,overlapping,60.039245588262474,4.464613734791725,9,9
802,480,16.0,4,non_overlapping,59.66677171839771,3.4498139017084153,4,4
802,480,16.0,4,overlapping,59.42539577833462,3.1358041294388395,7,7
802,480,16.0,5,non_overlapping,60.14888109819979,2.8301784299909793,3,3
802,480,16.0,5,overlapping,59.15193387089039,2.7834916390298603,5,5
802,1920,64.0,3,non_overlapping,67.98533406689276,22.276075939770834,21,21
802,1920,64.0,3,overlapping,68.32846817529179,21.108681215178184,41,41
802,1920,64.0,4,non_overlapping,68.4389706202339,20.02137268137306,16,16
802,1920,64.0,4,overlapping,69.07350987037623,19.717627943276852,31,31
802,1920,64.0,5,non_overlapping,69.79231129735432,19.64473734079589,12,12
802,1920,64.0,5,overlapping,68.73391812796213,17.580682807134394,24,24
803,160,5.3,3,non_overlapping,53.83928571428571,0.0,1,1
803,160,5.3,3,overlapping,53.39023109243698,0.44905462184873457,2,2
803,160,5.3,4,non_overlapping,53.53991596638655,0.0,1,1
803,160,5.3,4,overlapping,53.53991596638655,0.0,1,1
803,160,5.3,5,non_overlapping,53.791300611153545,0.0,1,1
803,160,5.3,5,overlapping,53.791300611153545,0.0,1,1
803,320,10.7,3,non_overlapping,53.27110389610389,1.3343820105107456,3,3
803,320,10.7,3,overlapping,52.85403934300993,1.1482377154699106,6,6
803,320,10.7,4,non_overlapping,52.48424369747899,1.0556722689075642,2,2
803,320,10.7,4,overlapping,52.7241692131398,0.9583207887341522,4,4
803,320,10.7,5,non_overlapping,52.86203686019862,0.9292637509549238,2,2
803,320,10.7,5,overlapping,52.730535395976574,0.7811995153251806,3,3
803,480,16.0,3,non_overlapping,54.06630379424497,2.4077406019662586,5,5
803,480,16.0,3,overlapping,54.344530741589566,3.204526965477998,9,9
803,480,16.0,4,non_overlapping,53.42232726423903,1.950308465116001,4,4
803,480,16.0,4,overlapping,54.033825651472704,2.4272251428644234,7,7
803,480,16.0,5,non_overlapping,54.18189245395127,2.0148759240408705,3,3
803,480,16.0,5,overlapping,54.30983150836092,2.028691168343406,5,5
803,1920,64.0,3,non_overlapping,53.06693561531024,12.21927364209984,21,21
803,1920,64.0,3,overlapping,52.62911621006463,10.976829706210063,41,41
803,1920,64.0,4,non_overlapping,50.079581905481675,2.610901076961852,16,16
803,1920,64.0,4,overlapping,51.621195338175774,7.261488676400256,31,31
803,1920,64.0,5,non_overlapping,53.014119893473605,8.397872220893586,12,12
803,1920,64.0,5,overlapping,52.92360733706516,8.257120064583138,24,24
804,160,5.3,3,non_overlapping,54.595588235294116,0.0,1,1
804,160,5.3,3,overlapping,53.012079831932766,1.5835084033613462,2,2
804,160,5.3,4,non_overlapping,53.53991596638655,0.0,1,1
804,160,5.3,4,overlapping,53.53991596638655,0.0,1,1
804,160,5.3,5,non_overlapping,53.012079831932766,0.0,1,1
804,160,5.3,5,overlapping,53.012079831932766,0.0,1,1
804,320,10.7,3,non_overlapping,53.003724216959505,1.2929831946370491,3,3
804,320,10.7,3,overlapping,52.73562834224598,1.4096872735909638,6,6
804,320,10.7,4,non_overlapping,54.042685255920546,0.5027692895339939,2,2
804,320,10.7,4,overlapping,52.99536860198624,1.165414371765371,4,4
804,320,10.7,5,non_overlapping,52.739806149732615,0.2722736822001508,2,2
804,320,10.7,5,overlapping,52.99536860198625,0.42431863736622555,3,3
804,480,16.0,3,non_overlapping,54.44509167303285,4.645549293031646,5,5
804,480,16.0,3,overlapping,53.29200619641796,3.857271453312134,9,9
804,480,16.0,4,non_overlapping,55.324914056531696,4.85774305040035,4,4
804,480,16.0,4,overlapping,54.789870493652,4.222109676457332,7,7
804,480,16.0,5,non_overlapping,53.90987076648841,1.6695880889549741,3,3
804,480,16.0,5,overlapping,54.440078304048896,1.8137881289235411,5,5
804,1920,64.0,3,non_overlapping,53.58242284029833,12.217914748841206,21,21
804,1920,64.0,3,overlapping,53.01871516200511,11.005830821042666,41,41
804,1920,64.0,4,non_overlapping,51.237423322248205,3.583681901221686,16,16
804,1920,64.0,4,overlapping,52.4130280489433,7.889237212733448,31,31
804,1920,64.0,5,non_overlapping,53.51965163407943,8.737890940247578,12,12
804,1920,64.0,5,overlapping,53.45123004670671,8.246474343627401,24,24
805,160,5.3,3,non_overlapping,52.94117647058824,0.0,1,1
805,160,5.3,3,overlapping,51.48989325459914,1.451283215989104,2,2
805,160,5.3,4,non_overlapping,52.18487394957983,0.0,1,1
805,160,5.3,4,overlapping,52.18487394957983,0.0,1,1
805,160,5.3,5,non_overlapping,51.00613218260278,0.0,1,1
805,160,5.3,5,overlapping,51.00613218260278,0.0,1,1
805,320,10.7,3,non_overlapping,50.09134521518422,2.015187303121641,3,3
805,320,10.7,3,overlapping,50.371086880374804,2.5485157158755767,6,6
805,320,10.7,4,non_overlapping,51.62478750714045,0.5600864424393848,2,2
805,320,10.7,4,overlapping,50.14560854731134,1.5313317366254255,4,4
805,320,10.7,5,non_overlapping,50.822045357649074,0.18408682495370243,2,2
805,320,10.7,5,overlapping,50.75278044318292,0.17940799731254373,3,3
805,480,16.0,3,non_overlapping,56.88463906188364,13.02224563716356,5,5
805,480,16.0,3,overlapping,54.28450609952158,10.285017578310043,9,9
805,480,16.0,4,non_overlapping,57.00634830907664,8.102933176694314,4,4
805,480,16.0,4,overlapping,56.80688119680823,9.524765880786031,7,7
805,480,16.0,5,non_overlapping,56.23955684907697,7.662992463277928,3,3
805,480,16.0,5,overlapping,56.875485161088875,7.527463215358991,5,5
805,1920,64.0,3,non_overlapping,53.2946831001895,7.20190498336911,21,21
805,1920,64.0,3,overlapping,52.574331016775666,5.95690412067706,41,41
805,1920,64.0,4,non_overlapping,52.92049665034628,5.366801411095563,16,16
805,1920,64.0,4,overlapping,53.01077334298219,5.447715212633377,31,31
805,1920,64.0,5,non_overlapping,53.55431686424989,4.728982893440939,12,12
805,1920,64.0,5,overlapping,53.18156376810282,4.37825435098992,24,24
806,160,5.3,3,non_overlapping,52.94117647058824,0.0,1,1
806,160,5.3,3,overlapping,56.178380443086326,3.237203972498083,2,2
806,160,5.3,4,non_overlapping,53.74331550802139,0.0,1,1
806,160,5.3,4,overlapping,53.74331550802139,0.0,1,1
806,160,5.3,5,non_overlapping,57.25744843391902,0.0,1,1
806,160,5.3,5,overlapping,57.25744843391902,0.0,1,1
806,320,10.7,3,non_overlapping,56.72268907563025,5.347866412335228,3,3
806,320,10.7,3,overlapping,57.51441632371424,4.113362409778208,6,6
806,320,10.7,4,non_overlapping,56.08689223489982,2.3435767268784318,2,2
806,320,10.7,4,overlapping,57.12671578895487,2.8200730771801106,4,4
